,LOB,CategoryRetail,subcategory,category,division,WhsCode,SaleWithoutTax,SaleTarget,TargetAchv,Targetshortfall,TMSalesMix,LMSalesMix,SaleWithoutTax_l,momsale,SaleWithoutTax_p,yoysale,tgt_margin,margin,lm_margin,ly_margin,mom_margin,asp_tm,asp_lm,asp_mom,nm%achv,yoynm%,RGM,RGMTarget,rgmachv,RGM_l,rgmmom,RGM_p,rgmyoy,FinalValueDamaged,TGTDamage,damageachv%,damage_to_sale,FinalValueDamaged_l,damage_mom,FinalValueDamaged_p,damage_yoy,FinalValueFreshDump,TGTFreshDump,freshdumpachv%,freshdump_to_sale,FinalValueFreshDump_l,freshdump_mom,FinalValueFreshDump_p,freshdump_yoy,FinalValueShrinkage,TGTShrinkage,shrinkageachv%,shrinkage_to_sale,FinalValueShrinkage_l,shrinkage_mom
386,Food,STAPLE,Staight spices,Spices & condiments,Staple,STR12,511.8,2400.73,21.32,-1888.93,0.06,0.12,366.68,39.58,0.0,0.0,24.12,11.2,22.13,0.0,-10.93,59.71,55.0,0.09,46.42,0.0,57.3,579.03,9.9,81.13,-29.37,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0
387,Food,FMCG FOOD,Jams & spreads,Spreads sauces dips & ketchup,FMCG Food,STR12,59.82,415.66,14.39,-355.84,0.01,0.0,0.0,0.0,0.0,0.0,2.14,8.84,0.0,0.0,0.0,67.0,0.0,0.0,413.94,0.0,5.29,8.88,59.57,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0
388,Food,FMCG FOOD,Ketchups & sauces,Spreads sauces dips & ketchup,FMCG Food,STR12,635.71,4121.1,15.43,-3485.39,0.08,0.02,78.57,709.1,0.0,0.0,0.7,-8.13,19.09,0.0,-27.22,101.71,88.0,0.16,-1155.7,0.0,-51.7,29.0,-178.28,15.0,-444.67,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,0.0,0.0,0.0,0.0
389,Other,Other,Ketchups & sauces,Spreads sauces dips & ketchup,Supply Non Trade,STR12,0.06,0.59,10.17,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,98.31,100.0,0.0,0.0,0.0,0.01,0.0,0.0,101.72,0.0,0.06,0.58,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Food,FMCG FOOD,Sauces,Spreads sauces dips & ketchup,FMCG Food,STR12,79.46,43.94,180.84,35.52,0.01,0.0,0.0,0.0,0.0,0.0,0.96,15.24,0.0,0.0,0.0,89.0,0.0,0.0,1594.43,0.0,12.11,0.42,2883.33,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
391,GM HARDLINES,Stationery,Writing instruments,Stationery,GM Hardlines,STR12,83.04,0.0,0.0,0.0,0.01,0.01,37.37,122.21,0.0,0.0,0.0,32.26,32.27,0.0,-0.01,93.0,41.85,1.22,0.0,0.0,26.79,0.0,0.0,12.06,122.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Food,FMCG FOOD,Hot beverage,Teas & coffee,FMCG Food,STR12,2022.27,0.0,0.0,0.0,0.24,0.1,302.38,568.78,0.0,0.0,0.0,-21.63,8.51,0.0,-30.14,304.29,108.0,1.82,0.0,0.0,-437.43,0.0,0.0,25.72,-1800.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Food,FRESH,Vegetable,Vegetable,Fresh,STR12,1639.66,5332.42,30.75,-3692.76,0.2,0.23,720.62,127.53,0.0,0.0,10.0,25.65,17.76,0.0,7.89,74.47,47.58,0.56,256.51,0.0,420.6,533.25,78.87,128.01,228.58,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.94,6.83,15694.54,65.38,1366.14,-21.54,0.0,0.0,0.0,21.26,0.0,0.0,0.0,0.0
394,Food,BAKERY DAIRY & FROZEN,Frozen food,Vegetarian,Bakery Dairy & Frozen,STR12,110.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.27,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Food,FMCG FOOD,Soda & water,Water & corbonated water,FMCG Food,STR12,67.8,0.0,0.0,0.0,0.01,0.02,67.8,0.0,0.0,0.0,0.0,45.04,39.07,0.0,5.97,20.0,20.0,0.0,0.0,0.0,30.54,0.0,0.0,26.49,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Fashion,Womens Apparel,Casual wear,Womens apparel,Fashion,STR12,532.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,20.11,0.0,0.0,0.0,279.3,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Fashion,Womens Apparel,Womens undergarments,Womens apparel,Fashion,STR12,188.57,1898.55,9.93,-1709.98,0.02,0.0,0.0,0.0,0.0,0.0,20.99,30.0,0.0,0.0,0.0,99.0,0.0,0.0,142.92,0.0,56.57,398.5,14.2,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0
398,Fashion,Womens Apparel,Womens western wear,Womens apparel,Fashion,STR12,379.04,977.69,38.77,-598.65,0.05,0.0,0.0,0.0,0.0,0.0,31.75,7.32,0.0,0.0,0.0,199.0,0.0,0.0,23.05,0.0,27.74,310.38,8.94,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0
399,Fashion,Footwear,Ladies footwear,Footwear,Fashion,STR11,0.0,245.84,0.0,0.0,0.0,0.08,238.1,0.0,0.0,0.0,21.6,0.0,30.7,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,53.1,0.0,73.1,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
400,Fashion,Footwear,Mens footwear,Footwear,Fashion,STR11,0.0,301.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
401,Food,FMCG FOOD,Functional beverage,Health drink & supplement,FMCG Food,STR11,0.0,1075.56,0.0,0.0,0.0,0.06,201.7,0.0,0.0,0.0,1.19,0.0,5.86,0.0,0.0,0.0,238.01,0.0,0.0,0.0,0.0,12.77,0.0,11.81,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0
402,Food,FMCG NON FOOD,Shoe care,Shoe care,FMCG Non Food,STR11,0.0,149.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
403,Food,STAPLE,Condiments,Spices & condiments,Staple,STR11,0.0,83.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
404,Food,STAPLE,Nuts,Dryfruits,Staple,STR11,0.0,11572.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.58,0.0,0.0,0.0,0.0,0.0,0.0,52.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.0,0.0,0.0,0.0
405,GM HARDLINES,Electronics,Electrical needs,Electronics,GM Hardlines,STR11,0.0,31.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
406,GM HARDLINES,Electronics,Mobile accessories,Speakers headphones & gadgets,GM Hardlines,STR11,0.0,554.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0
407,GM HARDLINES,Electronics,Small appliances,Electronics,GM Hardlines,STR11,0.0,1621.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.44,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0
408,GM HARDLINES,Stationery,School accessories,Pen pencils & other supplies,GM Hardlines,STR11,0.0,121.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
409,GM Home,Plastic,Cleaning,Detergents & dishwash,GM Houseware,STR11,0.0,1464.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.68,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,0.0
410,GM Home,Utensils,Kitchen storage & utility,Storage & containers,GM Houseware,STR11,0.0,293.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.95,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0
411,GM Home,Utensils,Table ware,Dining & serving,GM Houseware,STR11,0.0,464.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.2,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0
412,Home Fashion,Home Fashion,Blankets  quilts  &  dohars,Bed linen,Home Fashion,STR11,0.0,749.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.24,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0
413,Home Fashion,Luggage,Soft trolley,Bags & travel accessories,Home Fashion,STR11,0.0,992.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.53,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0
414,Fashion,Footwear,Mens footwear,Footwear,Fashion,STR12,0.0,2027.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.03,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0
415,Fashion,Mens Apparel,Mens undergarments,Mens apparel,Fashion,STR12,0.0,1401.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.48,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0
416,Fashion,Mens Apparel,Mens wear,Fashion accessories,Fashion,STR12,0.0,465.04,0.0,0.0,0.0,0.3,942.86,0.0,0.0,0.0,13.65,0.0,25.76,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,63.47,0.0,242.86,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0
417,Fashion,Womens Apparel,Womens ethnic wear,Womens apparel,Fashion,STR12,0.0,1955.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.64,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0
418,Food,BAKERY DAIRY & FROZEN,Frozen food,Sea food,Bakery Dairy & Frozen,STR12,0.0,1894.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0
419,Food,BAKERY DAIRY & FROZEN,Rusk & khari,Baked cookies rusk & more,Bakery Dairy & Frozen,STR12,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
420,Food,BAKERY DAIRY & FROZEN,Unbranded cookies,Baked cookies rusk & more,Bakery Dairy & Frozen,STR12,0.0,125.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
421,Food,FMCG FOOD,Hot beverage,Health drink & supplement,FMCG Food,STR12,0.0,10122.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.36,0.0,0.0,0.0,0.0
422,Food,FMCG FOOD,Instant food,Ready to cook,FMCG Food,STR12,0.0,195.67,0.0,0.0,0.0,0.03,88.39,0.0,0.0,0.0,0.71,0.0,-36.73,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,1.38,0.0,-32.47,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
423,Food,FMCG FOOD,Pickle,Spreads sauces dips & ketchup,FMCG Food,STR12,0.0,168.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0
424,Food,FMCG NON FOOD,Baby body care,Creams lotions & oils,FMCG Non Food,STR12,0.0,242.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
425,Food,FMCG NON FOOD,Baby hyginene,Diapers & wipes,FMCG Non Food,STR12,0.0,216.52,0.0,0.0,0.0,0.23,732.03,0.0,0.0,0.0,0.87,0.0,15.82,0.0,0.0,0.0,414.52,0.0,0.0,0.0,0.0,1.89,0.0,115.79,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
426,Food,FMCG NON FOOD,Body care,Skin care,FMCG Non Food,STR12,0.0,521.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0
427,Food,FMCG NON FOOD,Feminine hygiene,Personal care,FMCG Non Food,STR12,0.0,390.55,0.0,0.0,0.0,0.13,413.0,0.0,0.0,0.0,3.03,0.0,8.44,0.0,0.0,0.0,137.67,0.0,0.0,0.0,0.0,11.83,0.0,34.87,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
428,Food,FMCG NON FOOD,Hair styling & colors,Hair care,FMCG Non Food,STR12,0.0,266.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0
429,Food,FMCG NON FOOD,Shaving needs,Personal care,FMCG Non Food,STR12,0.0,531.09,0.0,0.0,0.0,0.05,168.52,0.0,0.0,0.0,2.56,0.0,100.0,0.0,0.0,0.0,198.85,0.0,0.0,0.0,0.0,13.61,0.0,168.52,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0
430,Food,STAPLE,Nuts,Dryfruits,Staple,STR12,0.0,1930.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.21,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0
431,Food,STAPLE,Special purpose flours,Atta & flours,Staple,STR12,0.0,73.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
432,GM HARDLINES,Electronics,Electrical needs,Electronics,GM Hardlines,STR12,0.0,223.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
433,GM HARDLINES,Stationery,Books & pads,Diaries notebooks & notepads,GM Hardlines,STR12,0.0,319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0
434,GM HARDLINES,Stationery,Hobbies,Colors paints & art accessories,GM Hardlines,STR12,0.0,54.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
435,GM HARDLINES,Stationery,Office stationery,Office supplies,GM Hardlines,STR12,0.0,71.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
436,GM HARDLINES,Stationery,School accessories,Pen pencils & other supplies,GM Hardlines,STR12,0.0,220.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0
437,GM HARDLINES,Stationery,Writing instruments,Pen pencils & other supplies,GM Hardlines,STR12,0.0,220.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.63,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0
438,GM HARDLINES,Toys,Stuffed toys,Soft toys,GM Hardlines,STR12,0.0,243.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.07,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0
439,GM Home,Crockery,Drinkware,Dining & serving,GM Houseware,STR12,0.0,1320.27,0.0,0.0,0.0,0.05,158.93,0.0,0.0,0.0,21.87,0.0,21.35,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,288.75,0.0,33.93,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0
440,GM Home,Plastic,Cleaning,Detergents & dishwash,GM Houseware,STR12,0.0,806.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.61,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0
441,GM Home,Plastic,Kitchen storage & utility,Storage & containers,GM Houseware,STR12,0.0,1773.26,0.0,0.0,0.0,0.02,54.92,0.0,0.0,0.0,10.57,0.0,11.51,0.0,0.0,0.0,64.8,0.0,0.0,0.0,0.0,187.52,0.0,6.32,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,0.0
442,GM Home,Utensils,Table ware,Dining & serving,GM Houseware,STR12,0.0,491.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.68,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0
